,PCA,Neighbors,Weights,P Integer,Mean CV Score,STD CV Score,Execution Time
3951,5,33,distance,2,0.7814654071993873,0.413252010944996,101.88100409507751
3952,14,27,distance,1,0.779933622670411,0.41429116198468435,169.88599944114685
3953,3,55,distance,1,0.660709726831759,0.47346846114779534,87.75900053977966
3954,1,101,uniform,1,0.5603778401838141,0.49634112907831623,76.3250024318695
3955,21,25,uniform,2,0.7766147561909624,0.4165144375137726,224.0740041732788
3956,11,5,uniform,2,0.7600204237937197,0.427070695798874,147.0799961090088
3957,9,65,uniform,2,0.7676793464386009,0.4223124050868071,133.56299710273743
3958,19,127,distance,2,0.7567015573142711,0.4290737820846527,207.58699679374695
3959,20,139,distance,1,0.7521062037273424,0.4317898355012399,213.5270025730133
3960,1,27,uniform,2,0.5562930814398774,0.49682098283184795,76.98600196838379
3961,14,63,uniform,1,0.7641051825376564,0.42455677188893265,169.8949999809265
3962,14,137,distance,1,0.756190962471279,0.4293788429208404,170.40199995040894
3963,13,195,uniform,2,0.7342353842226194,0.441739498775106,167.218003988266
3964,13,107,distance,2,0.7623181005871841,0.42566326374768587,161.91199779510498
3965,19,109,distance,1,0.7572121521572632,0.428767896166013,206.95999550819397
3966,3,101,distance,2,0.6599438345672709,0.4737277380351687,86.82399725914001
3967,1,45,distance,1,0.4988511616032678,0.4999986801685963,79.0380003452301
3968,1,185,distance,1,0.5047230022976767,0.49997769275168275,76.66599988937378
3969,7,99,uniform,1,0.7607863160582078,0.4266034427390249,118.21500015258789
3970,None,69,distance,2,0.767934643860097,0.42215047864424243,254.41299986839294
3971,20,159,distance,1,0.7523615011488384,0.43164067549051127,218.62800192832947
3972,19,145,uniform,2,0.7441919836609651,0.436314422310016,211.99899983406067
3973,2,51,uniform,2,0.6303293336737299,0.4827155112321972,79.74899983406067
3974,7,149,distance,2,0.7646157773806485,0.4242387186021982,118.11999893188477
3975,21,183,uniform,1,0.7385754403880521,0.4394106954133536,221.4410002231598
3976,17,99,distance,1,0.7567015573142711,0.4290737820846527,194.9539999961853
3977,7,111,uniform,2,0.7582333418432474,0.4281536420030414,117.4040002822876
3978,23,75,distance,1,0.7610416134797039,0.4264472722763189,237.69000005722046
3979,13,117,uniform,2,0.7531273934133266,0.431191978941834,164.3370020389557
3980,18,149,uniform,1,0.7418943068675007,0.43759244086831695,199.72300052642822
3981,5,87,distance,1,0.774317079397498,0.41803126671437724,101.4789969921112
3982,22,71,distance,2,0.7671687515956089,0.422635609208268,229.54399967193604
3983,13,7,distance,1,0.7648710748021444,0.42407937197316825,161.12399864196777
3984,21,93,uniform,1,0.7515956088843503,0.4320875485247325,226.34899997711182
3985,8,39,uniform,1,0.7753382690834822,0.41735936263382417,124.44600129127502
3986,6,127,distance,1,0.7697217258105693,0.42101091509100813,111.64100408554077
3987,10,39,distance,2,0.7768700536124585,0.41634477709301737,141.01500034332275
3988,10,15,distance,1,0.7768700536124585,0.41634477709301737,139.7849998474121
3989,2,163,uniform,1,0.6262445749297932,0.4837998628573553,79.83200001716614
3990,20,59,uniform,1,0.7595098289507276,0.42738115152398115,214.25200057029724
3991,14,197,uniform,2,0.7337247893796273,0.44200986734398695,170.8340003490448
3992,19,33,uniform,1,0.7763594587694664,0.4166838724364642,205.95800137519836
3993,8,151,uniform,1,0.7503191217768701,0.43282829999071976,127.81099796295166
3994,9,157,distance,2,0.761807505744192,0.42597749933066287,133.10100388526917
3995,14,173,distance,1,0.756190962471279,0.4293788429208404,171.09700322151184
3996,23,55,distance,2,0.7725299974470258,0.41919852157602383,245.26799607276917
3997,17,171,distance,2,0.7536379882563186,0.43089183203361786,193.19999957084656
3998,3,153,distance,1,0.6599438345672709,0.4737277380351687,88.36800360679626
3999,14,43,distance,2,0.7784018381414348,0.4153220636078348,171.3699963092804
4000,6,191,distance,2,0.7628286954301762,0.42534818309059663,109.73500037193298
4001,20,193,uniform,1,0.7367883584375797,0.44037628604233026,216.9089994430542
4002,11,171,uniform,2,0.7403625223385244,0.43843569409328703,148.11800146102905
4003,1,157,distance,1,0.5039571100331887,0.499984341034982,76.59300374984741
4004,21,189,distance,1,0.7485320398263977,0.4338569178654753,221.5179991722107
4005,17,171,uniform,1,0.7388307378095481,0.4392719871302367,191.8340027332306
4006,18,23,uniform,1,0.7720194026040337,0.4195300282541699,200.35900378227234
4007,7,195,distance,2,0.7646157773806485,0.42423871860219814,118.2989993095398
4008,7,3,distance,2,0.7487873372478938,0.4337105726462093,119.8359968662262
4009,16,163,distance,1,0.7556803676282869,0.4296830804319203,185.70500016212463
4010,20,119,distance,2,0.7582333418432474,0.4281536420030414,215.78299593925476
4011,2,119,uniform,2,0.6290528465662497,0.4830583430530395,79.9899971485138
4012,None,67,distance,1,0.77355118713301,0.4185328517788311,249.2560007572174
4013,9,181,distance,1,0.7605310186367118,0.4267594033271175,132.60400080680847
4014,4,65,distance,1,0.7819760020423794,0.4129037833105868,96.23600387573242
4015,4,1,distance,2,0.720449323461833,0.4487784484411212,94.63500261306763
4016,11,141,distance,2,0.7597651263722236,0.427226028140635,148.3409972190857
4017,13,191,distance,2,0.750063824355374,0.43297584661129157,167.47300004959106
4018,17,139,uniform,1,0.7472555527189175,0.4345856551356275,190.48500084877014
4019,7,177,distance,2,0.7633392902731683,0.42503225548000956,118.22499680519104
4020,12,95,distance,1,0.7623181005871841,0.42566326374768587,154.17000150680542
4021,4,47,distance,1,0.7829971917283636,0.4122045480994355,93.80400443077087
4022,22,81,distance,2,0.7656369670666326,0.42360004925358624,236.34799575805664
4023,2,81,distance,2,0.6213939239213684,0.48503970480257913,81.18099999427795
4024,19,101,uniform,1,0.7492979320908859,0.43341728282938613,211.29899978637695
4025,14,161,uniform,1,0.7426601991319888,0.4371681916119053,170.2960000038147
4026,20,57,distance,1,0.7628286954301762,0.4253481830905967,215.33899760246277
4027,5,21,distance,2,0.7812101097778913,0.4134257782948547,103.5649995803833
4028,17,99,uniform,1,0.7490426346693898,0.4335640277017096,192.22100400924683
4029,17,155,distance,1,0.7549144753637989,0.4301378967842745,194.9870002269745
4030,17,31,distance,1,0.7748276742404901,0.4176957618549212,192.4579999446869
4031,14,149,distance,2,0.7577227470002553,0.4284611833977991,169.76800441741943
4032,9,185,distance,2,0.7546591779423028,0.4302890924596516,133.7050006389618
4033,1,63,uniform,1,0.5619096247127904,0.49615239429828556,76.60400366783142
4034,1,143,uniform,1,0.5642073015062548,0.49586028519461495,77.04999780654907
4035,12,51,distance,2,0.7755935665049783,0.4171908269617947,155.33800435066223
4036,23,151,uniform,1,0.7431707939749809,0.43688438397083657,235.81499981880188
4037,13,35,uniform,2,0.7776359458769466,0.41583444008044007,162.70400047302246
4038,14,3,distance,1,0.7390860352310442,0.4391330866121339,169.51899671554565
4039,20,21,uniform,1,0.7722747000255298,0.4193643853810285,218.10300374031067
4040,10,143,uniform,2,0.7495532295123819,0.43327033782609725,140.6160020828247
4041,9,171,distance,2,0.7610416134797039,0.4264472722763189,133.32299947738647
4042,22,93,uniform,1,0.7503191217768701,0.43282829999071976,232.5899999141693
4043,None,37,distance,1,0.7806995149348992,0.41377262151489963,251.9959990978241
4044,None,33,distance,1,0.7832524891498596,0.4120291584225668,252.78999948501587
4045,21,183,distance,1,0.749808526933878,0.43312319248814873,221.21999597549438
4046,14,103,uniform,1,0.755935665049783,0.4295310644825648,169.54599595069885
4047,18,29,uniform,2,0.7763594587694664,0.4166838724364642,200.1330008506775
4048,11,91,uniform,2,0.7597651263722236,0.427226028140635,147.6170027256012
4049,3,147,uniform,2,0.6515190196579015,0.4764892303944639,88.26299834251404
4050,11,15,uniform,1,0.7781465407199387,0.41549308283716524,146.3610007762909
4051,14,115,uniform,1,0.7508297166198621,0.43253260369641466,169.2009997367859
4052,20,61,uniform,2,0.768189941281593,0.42198833561530547,215.13699889183044
4053,3,3,uniform,2,0.6088843502680623,0.4880002031420704,86.5220000743866
4054,3,5,distance,1,0.6142455961194792,0.48677298997305185,87.760995388031
4055,10,33,distance,1,0.7778912432984427,0.41566387490139883,139.21999549865723
4056,1,23,distance,2,0.4947664028593311,0.4999726087106864,76.37999987602234
4057,11,1,uniform,1,0.7122798059739597,0.4526999933462093,146.25499987602234
4058,1,93,uniform,1,0.5608884350268062,0.49627875078426076,76.6819999217987
4059,11,187,uniform,2,0.7367883584375797,0.44037628604233026,151.8429980278015
4060,17,21,uniform,2,0.7761041613479703,0.41685308213606137,191.27200174331665
4061,None,173,distance,1,0.7579780444217513,0.4283075163901854,250.8639965057373
4062,23,15,distance,2,0.7768700536124585,0.41634477709301737,246.35900354385376
4063,19,7,uniform,1,0.7656369670666326,0.42360004925358624,204.66899943351746
4064,15,41,uniform,1,0.773806484554506,0.41836587936386865,179.69400095939636
4065,13,197,distance,2,0.7508297166198621,0.43253260369641466,163.49800395965576
4066,12,163,uniform,2,0.7408731171815165,0.4381553850168447,156.80899620056152
4067,11,69,distance,2,0.7712535103395456,0.420025633894497,148.22399997711182
4068,6,13,uniform,1,0.7732958897115139,0.418699601942481,109.92800378799438
4069,15,55,uniform,1,0.7656369670666326,0.42360004925358624,176.78999829292297
4070,18,47,distance,2,0.773806484554506,0.41836587936386865,199.72099661827087
4071,18,29,distance,1,0.7768700536124585,0.41634477709301737,199.55399990081787
4072,3,97,distance,2,0.6581567526167986,0.4743273570032712,88.4549994468689
4073,13,157,distance,2,0.7572121521572632,0.42876789616601296,164.5789999961853
4074,22,157,uniform,2,0.7431707939749809,0.43688438397083657,233.7470030784607
4075,21,65,uniform,1,0.7572121521572632,0.42876789616601296,224.4610025882721
4076,22,129,distance,1,0.756446259892775,0.4292264155279906,233.51699542999268
4077,20,147,distance,2,0.7551697727852948,0.4299864963655266,214.240003824234
4078,1,23,uniform,1,0.5542507020679092,0.4970481478942849,76.34799981117249
4079,13,35,uniform,1,0.7806995149348992,0.41377262151489963,162.60300374031067
4080,10,27,distance,2,0.7758488639264743,0.4170220668867218,142.69700002670288
4081,6,149,distance,2,0.7666581567526168,0.42295794996346486,110.77200150489807
4082,2,195,distance,2,0.6277763594587694,0.48339756098212094,80.36900353431702
4083,4,59,distance,1,0.7842736788358438,0.41132526730208974,94.33900356292725
4084,13,105,distance,1,0.7605310186367118,0.4267594033271175,161.46900248527527
4085,14,189,distance,1,0.7533826908348226,0.43104200721658753,171.56799602508545
4086,12,165,distance,2,0.7541485830993107,0.43059087044271244,158.739000082016
4087,16,33,uniform,2,0.7773806484554506,0.4160047786533632,184.47500276565552
4088,4,141,distance,2,0.7722747000255298,0.4193643853810285,95.00299978256226
4089,20,187,uniform,1,0.7362777635945877,0.44065044925739055,220.50899815559387
4090,11,29,distance,1,0.7806995149348992,0.41377262151489963,146.88199925422668
4091,17,141,distance,2,0.755935665049783,0.4295310644825648,197.11399912834167
4092,16,61,distance,1,0.7684452387030891,0.4218259757502394,184.09600019454956
4093,20,49,uniform,1,0.7633392902731683,0.4250322554800095,213.38199973106384
4094,23,103,uniform,2,0.7546591779423028,0.4302890924596516,242.9759976863861
4095,14,145,uniform,2,0.7459790656114373,0.4353094293498869,170.46600008010864
4096,3,117,distance,2,0.6589226448812867,0.47407129521195057,87.4280002117157
4097,20,7,uniform,2,0.7605310186367118,0.4267594033271175,214.69699907302856
4098,11,167,distance,1,0.7584886392647434,0.427999560012696,147.29899954795837
4099,18,97,distance,2,0.7664028593311207,0.42311879719554313,203.66799998283386
4100,13,49,distance,1,0.7755935665049783,0.4171908269617947,161.92599987983704
4101,8,101,uniform,1,0.7612969109011999,0.4262908917083385,125.01699686050415
4102,10,137,distance,2,0.7607863160582078,0.42660344273902495,141.03399968147278
4103,20,63,distance,1,0.761807505744192,0.42597749933066287,217.14800024032593
4104,8,143,distance,2,0.762062803165688,0.42582048705639075,128.370995759964
4105,22,57,uniform,1,0.7607863160582078,0.42660344273902495,228.7719967365265
4106,22,93,distance,2,0.7671687515956089,0.422635609208268,230.16000032424927
4107,16,69,uniform,2,0.7653816696451365,0.4237600375405397,184.87900018692017
4108,3,65,uniform,2,0.6627521062037274,0.47277029509715457,86.94799995422363
4109,19,55,uniform,2,0.7707429154965535,0.4203549377709581,209.75299644470215
4110,11,63,uniform,1,0.7684452387030891,0.4218259757502394,150.6680006980896
4111,2,41,distance,2,0.6206280316568803,0.4852307471488042,79.91400337219238
4112,4,189,uniform,1,0.7605310186367118,0.4267594033271175,94.66100406646729
4113,12,21,distance,2,0.7827418943068675,0.41237970513079836,153.58299612998962
4114,4,147,distance,1,0.7761041613479703,0.41685308213606137,94.9220027923584
4115,13,197,uniform,1,0.7395966300740362,0.43885470814059346,163.25899863243103
4116,1,171,distance,2,0.5037018126116927,0.49998629639559916,76.76499962806702
4117,20,183,uniform,1,0.738320142966556,0.4395492116434748,214.7090003490448
4118,14,25,distance,2,0.7773806484554506,0.41600477865336316,171.65999913215637
4119,14,107,distance,2,0.7630839928516722,0.425190325272367,174.6519980430603
4120,2,77,distance,1,0.624712790400817,0.4841969846151893,79.82400417327881
4121,None,61,uniform,2,0.7664028593311207,0.42311879719554313,250.1249964237213
4122,12,167,uniform,1,0.7434260913964769,0.4367421871395458,155.67399716377258
4123,5,141,distance,2,0.7699770232320654,0.4208472489238261,102.63800382614136
4124,21,95,distance,1,0.7589992341077355,0.4276907723245925,221.12400317192078
4125,11,85,uniform,1,0.756190962471279,0.4293788429208404,148.81300377845764
4126,7,123,distance,1,0.7661475619096247,0.4232794293248403,117.34799933433533
4127,6,151,distance,1,0.7702323206535614,0.4206833641519364,109.46400284767151
4128,18,97,uniform,1,0.7518509063058463,0.4319387931095375,199.0539960861206
4129,12,41,distance,2,0.7789124329844268,0.41497934253009217,156.69000339508057
4130,1,117,distance,1,0.5034465151901966,0.49998812139194243,78.14499998092651
4131,10,99,distance,2,0.7664028593311207,0.42311879719554313,142.9839963912964
4132,13,185,distance,1,0.7549144753637989,0.4301378967842745,162.66900420188904
4133,10,93,uniform,1,0.7592545315292315,0.4275360661763621,143.23299884796143
4134,7,161,uniform,1,0.7521062037273424,0.4317898355012399,119.63699579238892
4135,7,81,distance,1,0.7732958897115139,0.41869960194248096,117.39599990844727
4136,5,37,uniform,2,0.7773806484554506,0.41600477865336316,101.90599656105042
4137,22,123,distance,2,0.7587439366862395,0.42784527019485363,230.5939998626709
4138,12,83,distance,2,0.7674240490171049,0.42247411519204,155.60700130462646
4139,6,41,uniform,2,0.7778912432984427,0.41566387490139883,109.96300077438354
4140,10,133,distance,2,0.7623181005871841,0.42566326374768587,140.90400385856628
4141,14,175,uniform,1,0.7424049017104927,0.43730980280200255,169.39499616622925
4142,14,173,distance,2,0.7531273934133266,0.431191978941834,169.67000246047974
4143,9,15,uniform,2,0.7786571355629308,0.4151508169326689,132.85700392723083
4144,10,31,uniform,1,0.7763594587694664,0.4166838724364642,139.27599668502808
4145,9,49,distance,2,0.7794230278274189,0.41463570941219896,135.30799984931946
4146,16,143,distance,1,0.7572121521572632,0.42876789616601296,185.2140030860901
4147,2,5,uniform,1,0.5976512637222364,0.4903715231265476,79.37600207328796
4148,5,199,uniform,2,0.7480214449834056,0.43414900993592453,103.1439995765686
4149,1,43,uniform,1,0.5501659433239724,0.49747701266532507,76.16599822044373
4150,None,27,uniform,2,0.7789124329844268,0.41497934253009217,255.95799612998962
4151,10,123,distance,2,0.7641051825376564,0.42455677188893265,140.15100240707397
4152,10,177,uniform,1,0.7441919836609651,0.436314422310016,143.5879991054535
4153,21,53,uniform,2,0.7722747000255298,0.4193643853810285,222.3430004119873
4154,16,3,distance,2,0.7418943068675007,0.43759244086831695,184.58899641036987
4155,1,127,uniform,2,0.5682920602501915,0.49531423814259995,79.1690001487732
4156,16,151,uniform,1,0.7459790656114373,0.4353094293498869,185.10099935531616
4157,22,133,distance,1,0.7546591779423028,0.4302890924596516,237.19999980926514
4158,14,183,distance,2,0.7526167985703345,0.43149131286744935,170.90200352668762
4159,21,29,uniform,2,0.7771253510339545,0.4161748908984148,225.8290045261383
4160,10,91,uniform,1,0.7589992341077355,0.4276907723245925,140.09499549865723
4161,21,81,distance,1,0.7607863160582078,0.4266034427390249,223.21299982070923
4162,15,49,distance,1,0.774317079397498,0.41803126671437724,176.6189992427826
4163,5,21,uniform,1,0.7758488639264743,0.4170220668867218,104.22000002861023
4164,7,175,uniform,1,0.7485320398263977,0.43385691786547537,120.18500351905823
4165,10,101,distance,2,0.7658922644881286,0.42343984659615475,140.23500156402588
4166,12,27,distance,2,0.774317079397498,0.41803126671437724,158.78600358963013
4167,12,159,distance,1,0.7584886392647434,0.427999560012696,154.7369999885559
4168,5,49,uniform,2,0.7753382690834822,0.41735936263382417,102.02600359916687
4169,19,151,uniform,1,0.7429154965534848,0.43702638539815175,205.42899990081787
4170,2,3,distance,2,0.5726321164156242,0.49469644800118306,81.02999663352966
4171,22,163,uniform,1,0.7424049017104927,0.43730980280200255,228.59700393676758
4172,23,135,distance,1,0.7531273934133266,0.431191978941834,236.07899832725525
4173,6,197,uniform,2,0.7475108501404136,0.4344403055228298,110.37400078773499
4174,5,127,uniform,1,0.7610416134797039,0.4264472722763189,101.43700313568115
4175,9,79,distance,1,0.7725299974470258,0.41919852157602383,132.33500146865845
4176,21,25,distance,1,0.7740617819760021,0.41819868443138164,220.7370002269745
4177,17,13,uniform,1,0.7712535103395456,0.420025633894497,195.11900067329407
4178,21,13,uniform,1,0.7707429154965535,0.4203549377709581,220.924001455307
4179,19,77,uniform,2,0.7638498851161604,0.42471547902588747,207.9710030555725
4180,1,183,uniform,1,0.565994383456727,0.49562560602955785,77.06099796295166
4181,10,181,distance,1,0.7572121521572632,0.42876789616601296,140.9290006160736
4182,9,67,distance,1,0.7732958897115139,0.418699601942481,133.01800274848938
4183,17,91,uniform,1,0.7538932856778147,0.4307414531801224,191.60499954223633
4184,7,197,uniform,2,0.7480214449834056,0.43414900993592453,118.20699620246887
4185,9,185,uniform,2,0.7424049017104927,0.43730980280200255,133.16799998283386
4186,21,139,distance,1,0.7528720959918305,0.4313417474215758,225.25500011444092
4187,19,155,distance,2,0.7544038805208068,0.4304400836074111,207.8269968032837
4188,20,65,distance,1,0.761552208322696,0.4261343008037736,212.53700017929077
4189,2,147,distance,1,0.6326270104671943,0.48208928228548575,79.37199592590332
4190,18,149,distance,2,0.7538932856778147,0.4307414531801224,203.8050000667572
4191,22,125,uniform,1,0.7449578759254532,0.43588489194062496,227.3979959487915
4192,2,39,distance,1,0.625223385243809,0.484065185474106,79.34399914741516
4193,2,43,uniform,2,0.6277763594587694,0.48339756098212094,79.99400234222412
4194,3,11,distance,1,0.6415624202195558,0.47954153228013724,85.97900080680847
4195,21,137,distance,2,0.7541485830993107,0.43059087044271244,221.89099860191345
4196,7,79,uniform,2,0.7674240490171049,0.42247411519204,118.0369963645935
4197,14,65,uniform,1,0.7630839928516722,0.425190325272367,170.6489975452423
4198,11,167,distance,2,0.7549144753637989,0.4301378967842745,148.4649999141693
4199,5,55,uniform,1,0.7722747000255298,0.4193643853810285,101.65300369262695
4200,21,83,uniform,2,0.7625733980086801,0.42550582917061813,223.3890037536621
4201,13,13,distance,1,0.7745723768189942,0.41786362594507825,161.71199560165405
4202,7,167,distance,2,0.7635945876946643,0.4248739734769358,121.46400022506714
4203,18,57,uniform,1,0.761807505744192,0.42597749933066287,198.72199654579163
4204,9,33,uniform,2,0.7763594587694664,0.4166838724364642,132.64200353622437
4205,21,31,distance,2,0.7750829716619863,0.41752767417455205,226.82199549674988
4206,14,137,distance,2,0.756446259892775,0.4292264155279906,172.1050043106079
4207,2,165,distance,2,0.6275210620372734,0.48346497157176327,79.66100001335144
4208,6,149,uniform,2,0.7533826908348226,0.43104200721658753,110.09899640083313
4209,None,129,distance,1,0.7651263722236405,0.42391981169972653,248.76700019836426
4210,19,147,uniform,2,0.7452131733469491,0.4357413219068385,208.62000393867493
4211,3,49,uniform,1,0.6653050804186877,0.47188370430411264,87.24700212478638
4212,21,17,uniform,1,0.7740617819760021,0.41819868443138164,222.0380027294159
4213,6,161,distance,1,0.767934643860097,0.42215047864424243,111.4190046787262
4214,14,165,uniform,2,0.7431707939749809,0.4368843839708366,170.021000623703
4215,13,75,distance,1,0.7648710748021444,0.42407937197316825,161.5210039615631
4216,8,155,uniform,2,0.7503191217768701,0.43282829999071976,125.60599946975708
4217,7,63,distance,2,0.774317079397498,0.41803126671437724,118.18200206756592
4218,14,105,distance,2,0.7641051825376564,0.42455677188893265,172.05999994277954
4219,13,133,uniform,1,0.7510850140413582,0.43238445361026917,164.24300146102905
4220,13,31,distance,2,0.7822312994638754,0.4127293224413941,162.95799708366394
4221,7,13,uniform,1,0.7704876180750574,0.42051926051975536,116.6739993095398
4222,10,93,uniform,2,0.7551697727852948,0.4299864963655266,140.81500101089478
4223,7,15,uniform,2,0.7750829716619863,0.41752767417455205,117.02399945259094
4224,20,121,distance,1,0.7546591779423028,0.4302890924596516,219.07099723815918
4225,22,91,uniform,2,0.7600204237937197,0.427070695798874,236.62999653816223
4226,18,159,distance,1,0.7521062037273424,0.4317898355012399,201.1359989643097
4227,22,73,uniform,2,0.762062803165688,0.42582048705639075,240.31100392341614
4228,16,47,distance,2,0.7758488639264743,0.4170220668867218,184.5150020122528
4229,18,35,uniform,2,0.7773806484554506,0.41600477865336316,199.91600060462952
4230,16,53,uniform,2,0.7697217258105693,0.42101091509100813,185.1930034160614
4231,20,179,uniform,2,0.7390860352310442,0.43913308661213385,219.1339967250824
4232,21,191,distance,2,0.7495532295123819,0.43327033782609725,227.42899632453918
4233,15,177,uniform,2,0.7398519274955323,0.43871522982075506,177.73399949073792
4234,8,11,uniform,1,0.774317079397498,0.41803126671437724,123.85200047492981
4235,12,149,uniform,1,0.7459790656114373,0.4353094293498869,156.42500042915344
4236,23,45,distance,1,0.7671687515956089,0.422635609208268,247.2449996471405
4237,11,93,uniform,1,0.7569568547357671,0.42892094237085443,146.39799880981445
4238,17,131,uniform,2,0.7470002552974215,0.4347308062272659,193.63800382614136
4239,2,71,uniform,2,0.6303293336737299,0.4827155112321972,79.6659996509552
4240,17,173,distance,2,0.7518509063058463,0.4319387931095375,193.6159963607788
4241,1,35,uniform,1,0.5455705897370436,0.49791899075152574,76.6860044002533
4242,6,197,uniform,1,0.7475108501404136,0.43444030552282986,110.8369996547699
4243,5,27,distance,1,0.7776359458769466,0.41583444008044007,102.72899580001831
4244,20,143,uniform,2,0.7459790656114373,0.4353094293498869,219.08199977874756
4245,10,185,uniform,2,0.7401072249170283,0.43857555853312613,140.7110002040863
4246,15,123,distance,2,0.7579780444217513,0.4283075163901853,176.43099546432495
4247,9,185,uniform,1,0.7462343630329333,0.43516507036039276,131.6290032863617
4248,8,5,uniform,1,0.7549144753637989,0.4301378967842745,125.75199627876282
4249,17,151,uniform,2,0.7452131733469491,0.4357413219068385,192.9100000858307
4250,15,39,distance,2,0.7761041613479703,0.4168530821360614,177.82199692726135
4251,19,67,uniform,1,0.7582333418432474,0.4281536420030414,206.56899666786194
4252,13,167,uniform,1,0.7452131733469491,0.4357413219068385,163.13300108909607
4253,5,139,distance,2,0.7712535103395456,0.420025633894497,103.87399673461914
4254,12,61,uniform,1,0.7641051825376564,0.42455677188893265,154.2900002002716
4255,15,77,distance,2,0.7664028593311207,0.42311879719554313,178.20000171661377
4256,3,121,uniform,1,0.6599438345672709,0.47372773803516877,89.65999627113342
4257,11,85,uniform,2,0.7623181005871841,0.42566326374768587,149.10199666023254
4258,15,13,uniform,1,0.7704876180750574,0.42051926051975536,180.65600419044495
4259,6,107,distance,1,0.7707429154965535,0.4203549377709581,109.9500002861023
4260,18,127,uniform,2,0.7480214449834056,0.43414900993592453,200.05099630355835
4261,12,75,uniform,2,0.7664028593311207,0.42311879719554313,156.55499935150146
4262,22,179,uniform,1,0.7413837120245086,0.4378743011062297,228.7960021495819
4263,3,93,uniform,2,0.6586673474597906,0.4741568019654195,87.28299570083618
4264,17,23,uniform,2,0.7753382690834822,0.41735936263382417,191.95999765396118
4265,8,103,uniform,1,0.7625733980086801,0.42550582917061813,125.01699614524841
4266,1,105,distance,2,0.5024253255042124,0.4999941177615979,76.12100005149841
4267,22,49,distance,1,0.767934643860097,0.42215047864424243,229.77500319480896
4268,14,57,uniform,1,0.7692111309675772,0.4213375926298981,169.55700087547302
4269,11,113,uniform,1,0.755935665049783,0.4295310644825648,150.766996383667
4270,22,197,uniform,2,0.7339800868011233,0.4418747774885311,229.75299644470215
4271,9,99,distance,1,0.7697217258105693,0.42101091509100813,132.78100037574768
4272,22,193,uniform,2,0.7355118713300995,0.44106026624781636,235.86999988555908
4273,14,11,uniform,2,0.7730405922900179,0.41886613012025237,168.36299777030945
4274,1,147,uniform,2,0.5639520040847588,0.4958932759914607,77.8479962348938
4275,14,113,distance,2,0.7605310186367118,0.4267594033271175,173.47400212287903
4276,17,147,uniform,1,0.7447025785039572,0.43602826522315585,192.1230001449585
4277,8,47,uniform,1,0.7750829716619863,0.41752767417455205,125.18799662590027
4278,16,171,uniform,1,0.7403625223385244,0.438435694093287,184.9200041294098
4279,11,143,distance,1,0.7587439366862395,0.42784527019485363,149.3450038433075
4280,18,67,uniform,1,0.7584886392647434,0.427999560012696,197.8059983253479
4281,13,57,uniform,2,0.7702323206535614,0.42068336415193647,161.4309961795807
4282,19,191,uniform,2,0.7360224661730916,0.4407872451212397,209.68800115585327
4283,2,1,uniform,2,0.5450599948940515,0.4979654574969513,79.84800028800964
4284,15,87,distance,1,0.7605310186367118,0.4267594033271175,176.09299612045288
4285,None,91,uniform,2,0.7597651263722236,0.427226028140635,250.51099920272827
4286,22,121,uniform,2,0.7505744191983661,0.4326805524210691,233.72499775886536
4287,14,137,uniform,2,0.7472555527189175,0.43458565513562747,170.2110025882721
4288,13,61,distance,2,0.7704876180750574,0.42051926051975536,164.14500212669373
4289,6,23,distance,2,0.7755935665049783,0.4171908269617947,110.00799608230591
4290,7,159,distance,2,0.7661475619096247,0.42327942932484025,120.04600024223328
4291,8,37,distance,1,0.7768700536124585,0.41634477709301737,125.94600296020508
4292,None,121,uniform,1,0.7587439366862395,0.42784527019485363,249.55700182914734
4293,17,35,distance,2,0.7781465407199387,0.41549308283716524,192.40899968147278
4294,16,127,uniform,1,0.7485320398263977,0.4338569178654753,184.5489993095398
4295,None,81,uniform,1,0.7612969109011999,0.4262908917083385,247.57099962234497
4296,14,165,uniform,1,0.7403625223385244,0.438435694093287,168.88300371170044
4297,5,41,uniform,1,0.7725299974470258,0.41919852157602383,104.24000358581543
4298,18,127,distance,1,0.7567015573142711,0.4290737820846527,203.77499985694885
4299,16,17,distance,1,0.7748276742404901,0.4176957618549212,182.70399808883667
4300,4,143,uniform,2,0.7669134541741128,0.4227968873831071,97.11599802970886
4301,8,121,uniform,1,0.755935665049783,0.4295310644825648,126.02000021934509
4302,22,53,distance,2,0.7758488639264743,0.4170220668867218,228.50000047683716
4303,5,113,distance,2,0.7727852948685219,0.41903243657680445,102.7929995059967
4304,23,93,uniform,2,0.7574674495787592,0.4286146432489318,242.11399626731873
4305,20,127,distance,1,0.755935665049783,0.42953106448256484,219.26700019836426
4306,13,157,uniform,2,0.7454684707684452,0.4355975549272527,166.44100403785706
4307,15,107,uniform,2,0.7541485830993107,0.43059087044271244,177.20999765396118
4308,15,23,uniform,1,0.7755935665049783,0.4171908269617947,176.86099863052368
4309,10,83,distance,2,0.7694664283890733,0.42117436290832855,139.62500023841858
4310,9,107,distance,1,0.7694664283890733,0.42117436290832855,131.70600128173828
4311,11,77,distance,1,0.7633392902731683,0.4250322554800095,147.16600108146667
4312,13,113,uniform,2,0.755425070206791,0.4298348909870579,163.6390037536621
4313,11,197,distance,2,0.7515956088843503,0.4320875485247325,148.8580002784729
4314,13,7,uniform,2,0.7633392902731683,0.4250322554800095,165.46199941635132
