,PCA,Max iter,Alpha,Power t,Layers,Solver,Learning Rate,Learning Rate Init,Mean CV Score,STD CV Score,Execution Time
455,16,5000,1e-05,0.5,"(18,)",sgd,invscaling,0.001,0.41665037662574606,0.028478413182756207,38.99200129508972
456,8,5000,0.0005,0.5,"(12,)",sgd,constant,0.001,0.7760943649490446,0.017356413868479744,70.44800186157227
457,21,5000,0.0001,0.5,"(15,)",adam,constant,0.0005,0.796774897698543,0.013993054897215126,138.4350004196167
458,2,6000,0.0001,0.5,"(27,)",sgd,adaptive,0.001,0.5853985847212447,0.009462845617380075,77.47300028800964
459,5,6000,0.001,0.5,"(9,)",sgd,invscaling,0.0001,0.2353552532123961,0.15381074099741768,2.8730008602142334
460,7,5000,0.0005,0.5,"(27,)",sgd,adaptive,0.0001,0.762566463366956,0.01331363159038833,180.76953077316284
461,15,6000,0.0005,0.5,"(24,)",sgd,constant,0.005,0.8023926812104152,0.012017243349658726,3489.4011301994324
462,21,5000,0.001,0.5,"(6,)",sgd,adaptive,0.001,0.7768632548804962,0.011500424237340526,59.15804195404053
463,13,6000,5e-05,0.5,"(27,)",sgd,constant,0.001,0.7852871608413481,0.014807745273642255,4327.556129932404
464,15,5000,0.0005,0.5,"(27,)",sgd,constant,0.0001,0.76256972137514,0.009678109738137328,5293.129127979279
465,18,5000,0.001,0.5,"(15,)",adam,constant,0.0001,0.7840132796413586,0.008795273081753055,104.27404475212097
466,6,6000,1e-05,0.5,"(15,)",sgd,adaptive,0.001,0.7781400682878516,0.012261453683230882,60.29300022125244
467,23,6000,0.0005,0.5,"(15,)",sgd,invscaling,0.005,0.559101571663148,0.0323514973316976,1768.2077853679657
468,21,200,0.0005,0.5,"(21,)",lbfgs,constant,0.001,0.7704801652461751,0.015710044668524527,190.06707644462585
469,7,5000,1e-05,0.5,"(21,)",sgd,invscaling,0.005,0.5920377537988376,0.04992385975289116,72.0920341014862
470,7,5000,5e-05,0.5,"(21,)",sgd,adaptive,0.0001,0.7549088409310084,0.009826368815625916,156.01303672790527
471,19,6000,5e-05,0.5,"(18,)",adam,constant,0.0005,0.7967758751009983,0.01229347840297582,2426.09845995903
472,23,6000,5e-05,0.5,"(12,)",adam,constant,0.0001,0.7842654494748091,0.019692838073258157,115.7840347290039
473,15,6000,0.0001,0.5,"(24,)",sgd,constant,0.001,0.7868187504887013,0.013557602621347366,5058.079679965973
474,23,5000,1e-05,0.5,"(24,)",sgd,constant,0.005,0.7975441134308129,0.00919135974396563,5443.1526799201965
475,None,6000,0.0001,0.5,"(24,)",sgd,invscaling,0.0005,0.35588852399197224,0.0820774049352845,1073.9727022647858
476,2,6000,5e-05,0.5,"(27,)",adam,constant,0.005,0.6242027653973465,0.006840156611069307,42.71603465080261
477,16,6000,0.0001,0.5,"(15,)",sgd,adaptive,0.0001,0.7628222170094091,0.01362814839839127,171.39706945419312
478,3,5000,0.001,0.5,"(21,)",sgd,adaptive,0.0001,0.6469185758594624,0.016703320916545087,127.29303479194641
479,1,5000,5e-05,0.5,"(21,)",sgd,invscaling,0.005,0.5110984048791931,0.02030678238935263,32.96151828765869
480,12,5000,1e-05,0.5,"(15,)",sgd,invscaling,0.005,0.5065091745510465,0.07211793043596933,92.65403437614441
481,6,6000,0.001,0.5,"(27,)",sgd,adaptive,0.0005,0.7745660333098756,0.01210838487841511,99.96703505516052
482,5,5000,5e-05,0.5,"(24,)",sgd,adaptive,0.01,0.7868210310944301,0.013806821493962685,74.54351377487183
483,12,6000,5e-05,0.5,"(24,)",sgd,constant,0.0005,0.7758399145098652,0.014985198304623483,96.00051689147949
484,15,6000,0.001,0.5,"(18,)",sgd,invscaling,0.001,0.27599564730106596,0.051389151614454995,23.17000126838684
485,17,5000,5e-05,0.5,"(27,)",sgd,constant,0.0005,0.7763527249980451,0.013671117641206185,1905.8858206272125
486,1,6000,1e-05,0.5,"(12,)",sgd,constant,0.01,0.5677851408762739,0.006637440659768995,55.059998750686646
487,14,5000,0.0001,0.5,"(21,)",sgd,adaptive,0.001,0.7852848802356192,0.01638217295417955,104.2975172996521
488,4,5000,0.0005,0.5,"(27,)",sgd,constant,0.01,0.7850327104021685,0.017185056185752962,61.174999952316284
489,23,6000,5e-05,0.5,"(21,)",sgd,adaptive,0.0001,0.7592501368363437,0.009338802226386564,5090.4397139549255
490,3,6000,0.0001,0.5,"(21,)",sgd,invscaling,0.005,0.546820835613939,0.04696136528788875,43.254997968673706
491,18,5000,1e-05,0.5,"(27,)",adam,constant,0.0001,0.7891185784658692,0.011893728889236755,2839.0190558433533
492,22,5000,0.001,0.5,"(3,)",sgd,adaptive,0.005,0.7743112570698777,0.011596176496491802,85.30551648139954
493,12,5000,1e-05,0.5,"(15,)",sgd,constant,0.01,0.796518492454453,0.016706306615159542,84.93551921844482
494,12,6000,0.0005,0.5,"(15,)",adam,constant,0.005,0.791925678317304,0.015126616650126148,34.1929988861084
495,5,5000,5e-05,0.5,"(21,)",sgd,invscaling,0.005,0.5659440404514295,0.08519297703754396,65.62051391601562
496,None,6000,1e-05,0.5,"(24,)",sgd,invscaling,0.001,0.4393883415435139,0.06103553542882046,1375.8937792778015
497,16,6000,5e-05,0.5,"(24,)",sgd,adaptive,0.001,0.7840106732348112,0.013421362970589403,2580.185015439987
498,10,6000,1e-05,0.5,"(24,)",sgd,constant,0.005,0.8013706440430578,0.014780984225920763,115.85755729675293
499,6,5000,0.0005,0.5,"(9,)",sgd,invscaling,0.0005,0.3247621654025595,0.07532930079826022,9.881000280380249
500,None,6000,0.0005,0.5,"(27,)",sgd,constant,0.0005,0.7766081528396799,0.013102825409201843,4678.143274307251
501,1,6000,1e-05,0.5,"(21,)",sgd,invscaling,0.005,0.5226060155863111,0.03029919356458586,54.479039669036865
502,4,5000,0.0005,0.5,"(15,)",sgd,invscaling,0.01,0.5833665650168113,0.037109505093414395,60.643521308898926
503,19,6000,1e-05,0.5,"(6,)",adam,constant,0.0005,0.7860518153621603,0.0167837571940494,84.70203828811646
504,21,5000,0.0005,0.5,"(3,)",adam,constant,0.005,0.7763550056037741,0.012142109303504083,32.557000160217285
505,5,6000,1e-05,0.5,"(15,)",sgd,constant,0.005,0.7873305835744261,0.013481631976578416,74.50700044631958
506,19,6000,1e-05,0.5,"(12,)",adam,constant,0.005,0.7937133474079286,0.013687179038211154,48.368000745773315
507,23,5000,5e-05,0.5,"(9,)",sgd,constant,0.01,0.7952462402585555,0.012076974109101806,98.32099986076355
508,20,6000,0.0005,0.5,"(21,)",sgd,adaptive,0.01,0.7944783277295593,0.013104931908588722,3280.6486432552338
509,17,6000,0.001,0.5,"(12,)",sgd,invscaling,0.01,0.6193747230693043,0.038880303554752145,63.104000091552734
510,7,5000,0.0001,0.5,"(15,)",adam,constant,0.005,0.7893713999009565,0.015298873571352777,37.55699944496155
511,1,5000,0.0001,0.5,"(24,)",sgd,invscaling,0.005,0.5192629733885891,0.022309838927039263,34.867998123168945
512,21,6000,1e-05,0.5,"(3,)",sgd,invscaling,0.0001,0.3005558161962103,0.15139587657697517,2.6250011920928955
513,22,5000,0.0005,0.5,"(6,)",sgd,invscaling,0.0001,0.2813065264419944,0.09693984886214255,2.85499906539917
514,16,5000,0.0001,0.5,"(9,)",adam,constant,0.005,0.7852878124429848,0.017647179969947288,35.57099914550781
515,5,6000,0.001,0.5,"(12,)",sgd,adaptive,0.0005,0.7697161623269998,0.01110895097086446,86.98500108718872
516,14,6000,1e-05,0.5,"(3,)",sgd,adaptive,0.001,0.766648747621654,0.020100945173047762,80.41500186920166
517,6,6000,1e-05,0.5,"(27,)",adam,constant,0.01,0.7901399640315897,0.011244728847779245,19.520519495010376
518,13,6000,0.0001,0.5,"(18,)",sgd,invscaling,0.01,0.6206212370005473,0.035100236473621045,56.99851655960083
519,8,5000,0.0001,0.5,"(3,)",adam,constant,0.005,0.7738020303907003,0.010567378629657847,30.284518480300903
520,14,200,0.001,0.5,"(18,)",sgd,constant,0.001,0.7727773868167958,0.013125803820871428,33.185981035232544
521,23,5000,5e-05,0.5,"(3,)",sgd,invscaling,0.001,0.38089960121979827,0.08535681203319462,9.083002090454102
522,4,5000,0.001,0.5,"(24,)",sgd,invscaling,0.01,0.6660535095264158,0.0439090835430416,57.51900124549866
523,7,5000,0.0005,0.5,"(27,)",sgd,constant,0.005,0.7883500143352361,0.016930743771138578,83.68551826477051
524,9,5000,0.0005,0.5,"(18,)",sgd,invscaling,0.005,0.5453058618083249,0.024431679768786487,55.86199998855591
525,14,6000,5e-05,0.5,"(12,)",sgd,invscaling,0.0001,0.273172583209529,0.17459090491277657,2.8989992141723633
526,22,200,0.0005,0.5,"(18,)",lbfgs,constant,0.001,0.7873302577736074,0.011303423011830752,153.48251843452454
527,18,6000,0.001,0.5,"(21,)",sgd,constant,0.0005,0.7738000755857899,0.01054924779657186,4155.010793685913
528,16,5000,1e-05,0.5,"(15,)",adam,constant,0.005,0.7916673182683034,0.021085152653255734,39.56099987030029
529,12,6000,0.001,0.5,"(3,)",sgd,adaptive,0.001,0.7745699429196966,0.004056033392454726,83.85151934623718
530,2,5000,0.0005,0.5,"(6,)",sgd,adaptive,0.001,0.5882079651784087,0.008959066409107498,71.69952201843262
531,3,5000,0.0001,0.5,"(3,)",sgd,constant,0.0005,0.6504851174186149,0.023679930462264402,66.65151882171631
532,20,5000,0.0001,0.5,"(12,)",sgd,invscaling,0.0001,0.3472723955482576,0.12096362316872246,3.0635221004486084
533,19,6000,0.0001,0.5,"(12,)",sgd,adaptive,0.01,0.7921807803581202,0.012264435665813013,104.83804130554199
534,21,5000,1e-05,0.5,"(12,)",sgd,adaptive,0.001,0.7832482993197278,0.0074492645747503685,103.50503993034363
535,3,5000,0.0005,0.5,"(15,)",sgd,adaptive,0.0005,0.6601923528031903,0.01836654813842833,66.58052206039429
536,21,5000,0.0005,0.5,"(18,)",adam,constant,0.001,0.7870741783303359,0.014404534517378697,2502.4684512615204
537,16,5000,5e-05,0.5,"(6,)",adam,constant,0.01,0.7903944144707691,0.013226592206287429,21.026000022888184
538,19,6000,0.0005,0.5,"(9,)",sgd,adaptive,0.01,0.7906495165115855,0.013243553068674408,99.36299681663513
539,18,6000,0.0001,0.5,"(27,)",sgd,invscaling,0.001,0.2823539760731879,0.1618620989577004,1196.0887801647186
540,5,5000,0.001,0.5,"(15,)",sgd,constant,0.005,0.7857996455287095,0.011391689075231387,83.7765200138092
541,23,6000,0.001,0.5,"(24,)",sgd,adaptive,0.005,0.8008614173638804,0.012863534206267489,5570.812350273132
542,23,6000,0.0001,0.5,"(21,)",sgd,adaptive,0.0001,0.7546508066828265,0.013546016570854986,6197.1403465271
543,15,5000,1e-05,0.5,"(9,)",sgd,constant,0.0001,0.7531231266452941,0.008868985663920094,167.50003504753113
544,5,5000,0.001,0.5,"(18,)",sgd,adaptive,0.001,0.77762758360049,0.015056675865496272,87.48051929473877
545,19,5000,1e-05,0.5,"(3,)",sgd,invscaling,0.0001,0.21809725806031227,0.18280539747811841,3.3500003814697266
546,15,6000,0.001,0.5,"(3,)",sgd,invscaling,0.001,0.19253916125837306,0.19668797273893288,41.59351968765259
547,9,5000,0.0005,0.5,"(21,)",adam,constant,0.005,0.7980517111058983,0.015021236965282252,57.46003818511963
548,23,5000,5e-05,0.5,"(3,)",sgd,invscaling,0.0005,0.21407329215210988,0.20252585691064542,8.954000473022461
549,21,6000,5e-05,0.5,"(21,)",sgd,constant,0.01,0.7934569421638387,0.0137012521141135,2863.9140915870667
550,15,5000,0.0005,0.5,"(15,)",sgd,constant,0.0001,0.7554167644069121,0.016519943913229775,193.29203820228577
551,8,6000,0.0001,0.5,"(12,)",sgd,invscaling,0.01,0.6150187661271405,0.02706323203422278,67.66552066802979
552,3,5000,5e-05,0.5,"(3,)",sgd,adaptive,0.0005,0.6563580029713034,0.026745052851222646,112.22551941871643
553,11,5000,0.0005,0.5,"(24,)",adam,constant,0.005,0.7908971251335783,0.02326068021820384,51.59299969673157
554,7,5000,5e-05,0.5,"(24,)",adam,constant,0.0001,0.7778813824380327,0.017211896111610624,134.62703609466553
555,21,5000,5e-05,0.5,"(15,)",sgd,adaptive,0.01,0.7960079625720019,0.01720515588142546,159.65204238891602
556,1,6000,1e-05,0.5,"(15,)",sgd,adaptive,0.0001,0.5545028931112675,0.02852421082790027,84.2945168018341
557,None,6000,0.0005,0.5,"(9,)",sgd,invscaling,0.0001,0.2567935986655198,0.17818515697021178,11.446516990661621
558,15,6000,1e-05,0.5,"(3,)",adam,constant,0.001,0.7760976229572288,0.012531560243215407,73.2040319442749
559,13,5000,5e-05,0.5,"(9,)",sgd,invscaling,0.005,0.531778611827873,0.04591747773148877,75.11803412437439
560,None,200,0.0005,0.5,"(24,)",sgd,constant,0.001,0.7732911747074308,0.009089764851348334,1184.6628165245056
561,13,6000,0.001,0.5,"(27,)",sgd,adaptive,0.001,0.7870728751270624,0.017315561259334873,4813.892904996872
562,16,5000,0.001,0.5,"(24,)",sgd,invscaling,0.0001,0.2518984413688847,0.15306544193507587,228.64207291603088
563,11,6000,0.0001,0.5,"(27,)",sgd,invscaling,0.0001,0.21009852216748767,0.06699837050311282,3.678011417388916
564,13,5000,5e-05,0.5,"(18,)",sgd,constant,0.0001,0.7646072796934866,0.01583283514271081,182.70503187179565
565,12,5000,0.0001,0.5,"(6,)",sgd,invscaling,0.005,0.542253433940626,0.06736911507200857,48.08800005912781
566,13,5000,5e-05,0.5,"(24,)",sgd,adaptive,0.005,0.7983061615450778,0.015066338570108301,171.72203302383423
567,9,6000,0.0001,0.5,"(6,)",sgd,constant,0.01,0.7852907446503505,0.007746032752336047,56.60799980163574
568,23,5000,0.001,0.5,"(15,)",sgd,constant,0.001,0.7799261083743844,0.01246888866828404,2479.787965297699
569,12,6000,0.0005,0.5,"(21,)",adam,constant,0.001,0.7952436338520082,0.016840133767527077,116.78400015830994
570,22,6000,0.0001,0.5,"(21,)",sgd,invscaling,0.001,0.2175231970182709,0.1166885737950627,1022.0717046260834
571,11,6000,1e-05,0.5,"(24,)",adam,constant,0.005,0.7909049443532201,0.012148525582387592,42.574990034103394
572,2,5000,0.0001,0.5,"(21,)",adam,constant,0.01,0.6293155576406807,0.01419009998786595,31.4760000705719
573,5,5000,5e-05,0.5,"(21,)",adam,constant,0.0005,0.7835011207548155,0.01304076785208798,90.32900023460388
574,22,5000,0.001,0.5,"(21,)",sgd,invscaling,0.0005,0.3931936951025621,0.08533048387646427,249.73951697349548
575,8,6000,0.0005,0.5,"(15,)",adam,constant,0.0001,0.7776266061980348,0.017023458291014308,125.98700261116028
576,10,5000,0.0001,0.5,"(18,)",sgd,constant,0.005,0.7983042067401673,0.0203474722389557,147.0640003681183
577,15,6000,0.0005,0.5,"(9,)",adam,constant,0.0001,0.7819714859123726,0.017122256694815503,133.52799940109253
578,17,6000,5e-05,0.5,"(12,)",adam,constant,0.005,0.7868164698829724,0.019126954043510624,45.570518493652344
579,22,5000,0.001,0.5,"(9,)",sgd,invscaling,0.005,0.5139328719993744,0.04054215505902784,112.78851795196533
580,5,5000,0.0001,0.5,"(21,)",sgd,invscaling,0.0001,0.30250182448458307,0.07023660528192081,4.197999715805054
581,5,5000,5e-05,0.5,"(21,)",sgd,invscaling,0.001,0.3078804701957411,0.12755392235086463,57.720519065856934
582,13,5000,0.0005,0.5,"(3,)",sgd,invscaling,0.01,0.625982941069148,0.041133042927412405,51.3765184879303
583,10,5000,0.0005,0.5,"(9,)",sgd,adaptive,0.005,0.7949885318111919,0.015152403587002141,113.46852040290833
584,9,200,5e-05,0.5,"(18,)",sgd,constant,0.001,0.7735449735449735,0.010395816658689404,41.871999740600586
585,23,5000,5e-05,0.5,"(3,)",sgd,adaptive,0.01,0.78452576432872,0.008599335542003974,86.89499831199646
586,23,6000,1e-05,0.5,"(15,)",sgd,invscaling,0.005,0.574183217348242,0.06365194209282056,2326.190925836563
587,7,5000,0.001,0.5,"(27,)",adam,constant,0.001,0.7896251987384992,0.01793239394661835,119.35299801826477
588,13,6000,0.0001,0.5,"(6,)",adam,constant,0.0001,0.7709923241327182,0.009941476350082771,148.86351656913757
589,13,6000,0.0001,0.5,"(21,)",sgd,adaptive,0.01,0.7975398780201736,0.016250638339411143,132.0055205821991
590,3,5000,0.001,0.5,"(18,)",sgd,invscaling,0.0005,0.37735391091302417,0.16355436357492192,11.294001817703247
591,2,5000,0.0005,0.5,"(12,)",adam,constant,0.01,0.6150164855214116,0.02307064070761984,31.37752056121826
592,22,5000,5e-05,0.5,"(18,)",sgd,constant,0.01,0.8016244428806004,0.016389936310159635,2937.824004650116
593,10,200,0.001,0.5,"(9,)",lbfgs,constant,0.001,0.7937117184038367,0.013277463909664174,232.02003836631775
594,13,6000,5e-05,0.5,"(3,)",adam,constant,0.005,0.7755831834649568,0.017894214178226227,37.6299991607666
595,3,5000,0.0005,0.5,"(15,)",sgd,adaptive,0.005,0.6681060546824092,0.015822910368897353,68.57751679420471
596,None,6000,0.001,0.5,"(6,)",sgd,adaptive,0.0005,0.7669080850731096,0.009964430926912514,113.03303933143616
597,9,6000,0.001,0.5,"(21,)",sgd,adaptive,0.0001,0.7589966637996195,0.008815105173145816,234.69403886795044
598,10,5000,1e-05,0.5,"(24,)",sgd,constant,0.0001,0.763079273855136,0.009684604008656195,224.98503875732422
599,23,5000,0.001,0.5,"(18,)",sgd,constant,0.01,0.7998390543957047,0.012714631728481562,2974.6690413951874
600,11,6000,0.0005,0.5,"(27,)",sgd,invscaling,0.001,0.3599128157009931,0.15684200259503242,42.02003622055054
601,6,5000,1e-05,0.5,"(12,)",sgd,constant,0.01,0.7857993197278912,0.010781933202250802,67.91855335235596
602,18,5000,0.0001,0.5,"(15,)",adam,constant,0.0001,0.7901402898324081,0.010552297318829638,173.7470760345459
603,13,5000,0.0001,0.5,"(15,)",sgd,constant,0.005,0.7967729428936325,0.019234576545479158,159.59055304527283
604,15,5000,0.0001,0.5,"(15,)",adam,constant,0.005,0.7934582453671124,0.013536627173006893,48.61151623725891
605,None,6000,0.0001,0.5,"(9,)",sgd,constant,0.01,0.7983064873458963,0.017849445171627537,89.34303522109985
606,11,5000,0.0005,0.5,"(21,)",adam,constant,0.005,0.8031570099304091,0.016771004448185866,56.43200063705444
607,4,5000,1e-05,0.5,"(15,)",sgd,adaptive,0.005,0.7875853598144238,0.012845146689606434,94.80299997329712
608,15,6000,0.0001,0.5,"(3,)",sgd,constant,0.0005,0.768693799358824,0.013169139648470354,151.79203534126282
609,2,5000,0.0005,0.5,"(3,)",sgd,constant,0.0005,0.569319011129356,0.012238318992426181,63.45099973678589
610,7,5000,0.001,0.5,"(27,)",sgd,adaptive,0.0001,0.7643577162665831,0.0058536487524190545,238.97955417633057
611,18,6000,1e-05,0.5,"(3,)",sgd,adaptive,0.001,0.7648591237261189,0.025492840719887142,119.61500000953674
612,1,6000,0.0005,0.5,"(24,)",sgd,invscaling,0.01,0.51645880574452,0.025258385257188994,13.496999740600586
613,1,6000,0.001,0.5,"(12,)",sgd,adaptive,0.0005,0.5672742851930044,0.011258150422501749,45.49999976158142
614,8,6000,1e-05,0.5,"(9,)",adam,constant,0.0005,0.7845212031172623,0.01629107017756047,77.78499984741211
615,1,6000,0.001,0.5,"(27,)",sgd,constant,0.005,0.5657423697448328,0.010050168416145444,68.59700012207031
616,19,5000,0.001,0.5,"(9,)",sgd,constant,0.0005,0.7707346156853546,0.014957329735791999,81.02751541137695
617,23,6000,5e-05,0.5,"(18,)",sgd,constant,0.0005,0.7735452993457919,0.01280130041759779,2554.1885187625885
618,18,5000,5e-05,0.5,"(27,)",sgd,invscaling,0.0001,0.27719524591445777,0.13668754285820084,49.447516441345215
619,22,6000,0.0005,0.5,"(27,)",sgd,adaptive,0.005,0.7967739202960877,0.017536653234608242,4694.9784252643585
620,17,5000,0.0001,0.5,"(15,)",sgd,constant,0.001,0.778904071207027,0.015959538223631435,73.24151539802551
621,16,6000,0.0001,0.5,"(3,)",sgd,invscaling,0.0001,0.2533368519821722,0.19414116843558463,2.2739999294281006
622,22,200,1e-05,0.5,"(9,)",lbfgs,constant,0.001,0.7865633226470665,0.013400711578034793,138.6435182094574
623,None,200,0.0001,0.5,"(12,)",lbfgs,constant,0.001,0.7952423306487346,0.01662412696016623,263.95751571655273
624,None,6000,5e-05,0.5,"(24,)",sgd,invscaling,0.0001,0.36249380978445017,0.06667776540939728,126.04151749610901
625,15,5000,0.0001,0.5,"(15,)",sgd,constant,0.005,0.8018798707222352,0.017886586960296758,121.52699971199036
626,7,5000,1e-05,0.5,"(24,)",sgd,adaptive,0.01,0.7893710741001382,0.017749941659277447,97.50399994850159
627,6,5000,1e-05,0.5,"(6,)",adam,constant,0.0001,0.7740571324315166,0.008118553448173057,127.75099992752075
628,15,6000,0.0005,0.5,"(12,)",sgd,constant,0.005,0.7998400317981599,0.014107393925236349,123.09600043296814
629,7,6000,0.0005,0.5,"(3,)",adam,constant,0.001,0.7753345974405088,0.008674905523987947,55.21599984169006
630,3,6000,0.0005,0.5,"(12,)",adam,constant,0.001,0.6622347981338128,0.016174662543448366,42.996999740600586
631,17,200,0.001,0.5,"(6,)",lbfgs,constant,0.001,0.7873237417572393,0.024081609157371238,337.8125171661377
632,9,5000,0.001,0.5,"(3,)",sgd,adaptive,0.0001,0.7490343263742278,0.01788616628942543,181.74999952316284
633,10,5000,0.0005,0.5,"(6,)",sgd,constant,0.005,0.7893707482993196,0.017439620172614124,66.15699887275696
634,8,5000,0.001,0.5,"(27,)",sgd,adaptive,0.0001,0.7646128183073996,0.007898838741170046,167.2925159931183
635,1,6000,1e-05,0.5,"(12,)",sgd,invscaling,0.01,0.5215843042197722,0.03235278059181775,12.833001613616943
636,6,200,1e-05,0.5,"(24,)",lbfgs,constant,0.001,0.7855412854797091,0.015459029539632217,67.41251707077026
637,22,5000,1e-05,0.5,"(18,)",sgd,constant,0.01,0.7975424844267209,0.012574211234370065,5147.013979434967
638,11,6000,5e-05,0.5,"(21,)",adam,constant,0.01,0.7896255245393176,0.01705650951219269,23.63200068473816
639,3,5000,5e-05,0.5,"(12,)",sgd,constant,0.01,0.6635119373419865,0.017079446443739803,26.93851947784424
640,11,6000,5e-05,0.5,"(3,)",adam,constant,0.0005,0.7804421768707483,0.006912118525568467,62.80151343345642
641,20,6000,1e-05,0.5,"(12,)",adam,constant,0.001,0.7967810879140929,0.00669467922220263,87.48152112960815
642,21,5000,0.001,0.5,"(21,)",adam,constant,0.005,0.7835017723564521,0.010724134804604216,2914.1225180625916
643,5,6000,0.001,0.5,"(3,)",sgd,constant,0.01,0.7750837308103318,0.018450497781399167,21.780996799468994
644,16,5000,0.001,0.5,"(21,)",sgd,adaptive,0.001,0.7852907446503506,0.0074890867576315155,2707.524516582489
645,1,5000,0.001,0.5,"(27,)",adam,constant,0.01,0.5670188573513697,0.008652572720895434,15.841519832611084
646,None,6000,0.001,0.5,"(27,)",sgd,invscaling,0.001,0.45186977089686453,0.05406966632770798,1983.4358580112457
647,7,5000,0.0001,0.5,"(9,)",sgd,constant,0.001,0.7755874188755962,0.010355907581484263,53.049519538879395
648,18,5000,0.0005,0.5,"(24,)",sgd,constant,0.0001,0.7566935778142675,0.013992441115049603,4252.478794336319
649,17,5000,0.001,0.5,"(24,)",sgd,invscaling,0.005,0.5636888471863841,0.026480702554940717,2128.9958910942078
650,3,5000,5e-05,0.5,"(18,)",sgd,invscaling,0.0005,0.1434950608595929,0.12411489956572777,20.430999517440796
651,18,5000,5e-05,0.5,"(15,)",sgd,adaptive,0.001,0.7827361404331847,0.010775862852069495,97.15051913261414
652,3,6000,1e-05,0.5,"(15,)",sgd,constant,0.01,0.6642785466677091,0.01410787547778045,40.47299909591675
653,18,5000,0.0001,0.5,"(9,)",sgd,invscaling,0.01,0.621640341960539,0.034935764417002343,69.04499888420105
654,22,5000,1e-05,0.5,"(18,)",sgd,constant,0.001,0.7778810566372142,0.017157147839119882,2449.3219571113586
655,18,5000,0.001,0.5,"(15,)",sgd,invscaling,0.01,0.6226799723720906,0.04528455325676231,76.22100114822388
656,7,5000,5e-05,0.5,"(15,)",adam,constant,0.0001,0.7773724815596736,0.01414476109562757,120.35400032997131
657,12,5000,0.001,0.5,"(3,)",adam,constant,0.01,0.7875899210258817,0.011131067309711556,22.193000316619873
658,9,5000,0.0005,0.5,"(24,)",sgd,constant,0.0001,0.7595055646779784,0.009015583146833905,188.24500060081482
659,5,5000,0.001,0.5,"(27,)",sgd,constant,0.0005,0.7727816222274351,0.010064801275242589,91.15000104904175
660,6,5000,0.001,0.5,"(12,)",sgd,invscaling,0.0005,0.2997162274871635,0.14729979159829798,13.757519483566284
661,8,5000,0.0005,0.5,"(24,)",sgd,invscaling,0.01,0.6545690306774051,0.0286691533592178,90.02851915359497
662,None,5000,0.0001,0.5,"(9,)",sgd,invscaling,0.001,0.3900699168556311,0.07281923689295847,63.97351932525635
663,22,6000,0.0001,0.5,"(3,)",sgd,invscaling,0.001,0.31583326817316965,0.11175305577738759,14.723999261856079
664,16,6000,0.0005,0.5,"(15,)",sgd,constant,0.0001,0.75388908436938,0.010789540425319008,199.48652148246765
665,13,6000,1e-05,0.5,"(15,)",sgd,adaptive,0.005,0.7960047045638179,0.022108800855834207,139.74951815605164
666,20,6000,0.0005,0.5,"(9,)",sgd,constant,0.0005,0.7717625172674433,0.004457202111757389,105.17451858520508
667,6,6000,0.0005,0.5,"(9,)",adam,constant,0.001,0.7845212031172623,0.012875927010781656,78.09851670265198
668,18,5000,0.0001,0.5,"(9,)",sgd,constant,0.0005,0.7717560012510752,0.014795947637308285,93.2885172367096
669,15,5000,1e-05,0.5,"(12,)",sgd,invscaling,0.001,0.279259519899914,0.1119354440766268,25.85051941871643
670,3,5000,0.001,0.5,"(3,)",sgd,adaptive,0.01,0.6678496494383195,0.019869940687233432,30.12600064277649
671,12,5000,1e-05,0.5,"(6,)",sgd,constant,0.01,0.7898858393932285,0.008006095590866055,58.564000606536865
672,16,6000,1e-05,0.5,"(12,)",sgd,adaptive,0.0005,0.774821135350692,0.01409607570919941,87.22751784324646
673,22,5000,0.001,0.5,"(12,)",adam,constant,0.01,0.7878446972658795,0.012792467984021177,29.156997203826904
674,23,6000,5e-05,0.5,"(24,)",adam,constant,0.0001,0.7868184246878828,0.015213848449186442,7448.861611604691
675,1,6000,1e-05,0.5,"(12,)",adam,constant,0.01,0.5749306044256783,0.01186636249173787,17.989999532699585
676,15,6000,0.0001,0.5,"(21,)",sgd,adaptive,0.005,0.803158638934501,0.012701865420106397,155.10051655769348
677,6,6000,0.0005,0.5,"(3,)",sgd,adaptive,0.01,0.7758444757213229,0.010416638224972985,40.55800008773804
678,15,5000,5e-05,0.5,"(12,)",sgd,adaptive,0.001,0.7870761331352465,0.012716263834336805,89.44700002670288
679,10,6000,0.001,0.5,"(27,)",adam,constant,0.005,0.7903921338650404,0.016000779089772148,49.355000495910645
680,14,5000,5e-05,0.5,"(18,)",sgd,adaptive,0.001,0.7870751557327911,0.011409658606764118,94.94299817085266
681,10,5000,0.001,0.5,"(15,)",sgd,constant,0.0001,0.7592475304297965,0.014859703088516746,174.12500143051147
682,3,5000,5e-05,0.5,"(9,)",sgd,invscaling,0.01,0.5887031824223943,0.045066046026095936,43.26600122451782
683,1,5000,5e-05,0.5,"(12,)",sgd,constant,0.005,0.5672759141970964,0.012249147819713835,47.93799924850464
684,None,6000,0.0001,0.5,"(18,)",sgd,invscaling,0.0005,0.3755193265045481,0.12572635874682742,1738.183705329895
685,9,5000,0.001,0.5,"(3,)",sgd,invscaling,0.0001,0.23051450465243573,0.16174908742375055,2.8560006618499756
686,17,6000,1e-05,0.5,"(12,)",adam,constant,0.001,0.7926913102405713,0.011921096733193798,90.6639997959137
