PC,Criterion,Max Depth,Estimators,Mean CV Score,STD CV Score,Execution Time
23,entropy,9,76,0.767168726,0.010416474,13.20399642
21,entropy,32,115,0.77686521,0.013875211,22.43599939
2,entropy,21,111,0.601482068,0.00810234,8.665003538
18,gini,34,29,0.769718117,0.01364905,2.795001507
22,entropy,25,184,0.779928389,0.012082504,36.07299757
10,entropy,19,159,0.785801275,0.015776365,22.97800016
18,entropy,9,196,0.775336226,0.010838232,32.8269968
4,entropy,31,44,0.767418615,0.015528031,4.749995708
19,gini,15,120,0.777633448,0.014481321,11.17000079
12,gini,24,75,0.778909936,0.014747145,5.935003757
3,gini,17,31,0.635944301,0.005656645,1.39500165
19,entropy,20,181,0.778144629,0.01075656,34.77300024
12,gini,37,59,0.782739398,0.012317185,4.472999334
None,gini,32,195,0.794227787,0.011610867,13.7239964
23,gini,39,86,0.776356635,0.012003202,8.371999502
1,gini,22,12,0.477407668,0.014762547,0.670001268
3,entropy,23,29,0.6410496,0.009305495,2.225999117
None,gini,11,169,0.791670576,0.019141381,11.15300226
22,entropy,33,26,0.768442281,0.012253021,5.217999697
21,entropy,8,74,0.765889958,0.011586462,12.62600017
3,gini,24,99,0.637475565,0.008853286,4.326999903
5,entropy,10,53,0.779163083,0.013814172,5.009000301
8,gini,32,135,0.780697279,0.012233409,7.561003208
11,entropy,37,191,0.786310175,0.020104768,28.30999994
21,gini,10,124,0.769722027,0.010627149,10.09999609
3,entropy,16,145,0.641047971,0.01007125,10.30099678
18,gini,13,83,0.784528045,0.011499979,7.369998932
6,gini,35,97,0.779163734,0.01114346,5.418999195
21,entropy,24,175,0.779929366,0.009111485,33.74299979
12,entropy,29,31,0.770481468,0.013736042,4.572999239
1,gini,13,118,0.512126632,0.015007303,4.977999926
21,gini,34,18,0.76971714,0.013351297,1.776003599
12,entropy,26,144,0.784779237,0.014250197,23.09100032
7,entropy,15,159,0.779161128,0.015084377,16.30699944
1,entropy,26,39,0.465153973,0.005560236,3.554003954
None,entropy,29,21,0.790138009,0.020821658,2.592000246
18,entropy,17,152,0.77839908,0.007967268,30.55799937
10,gini,36,49,0.779675568,0.013608674,3.591002703
5,entropy,18,100,0.781972463,0.011519294,10.18599629
9,entropy,39,165,0.7789057,0.014367954,24.67899656
10,gini,18,56,0.776101858,0.013813619,4.12300086
6,gini,12,46,0.776098926,0.011973055,2.49699688
15,gini,30,24,0.77150546,0.011392782,1.869996071
17,gini,37,146,0.778143652,0.01127957,13.61700273
9,entropy,11,104,0.780694347,0.015972654,14.30400372
4,entropy,14,152,0.769718117,0.011356446,15.22600031
7,entropy,19,105,0.777376391,0.017410994,11.12899995
4,entropy,19,51,0.769208239,0.009931589,5.174003601
15,entropy,38,87,0.773037702,0.007670884,13.27799916
5,entropy,20,85,0.777631819,0.011780668,8.763000488
None,entropy,39,31,0.792690333,0.015706464,3.802004576
21,gini,25,49,0.778141697,0.012176345,4.97599721
13,entropy,28,140,0.781462259,0.01329759,21.20799994
13,entropy,19,15,0.764866291,0.015286923,2.31500268
19,entropy,6,165,0.76308188,0.008990609,22.41099882
20,gini,25,161,0.777123896,0.00817062,15.36100054
11,entropy,15,184,0.785037597,0.013255575,26.68100166
None,gini,36,58,0.797032932,0.015740439,4.150002241
6,entropy,34,84,0.782740376,0.012087421,9.251000404
17,gini,8,74,0.77252652,0.015831386,5.751003265
7,entropy,7,24,0.774828303,0.003965425,2.005002975
21,gini,29,23,0.763335027,0.012281448,2.27800107
9,entropy,38,35,0.76971714,0.017563535,4.988002777
13,gini,23,118,0.782229846,0.013541669,8.754000425
2,entropy,32,38,0.591270819,0.005279836,3.03899622
11,entropy,38,34,0.781204551,0.01828047,4.947995424
20,entropy,18,155,0.780953033,0.007162184,29.59599853
7,entropy,35,130,0.779160802,0.011961589,13.76200128
21,entropy,26,184,0.778144629,0.008972574,38.31899619
17,gini,34,197,0.779421117,0.015027817,18.31600022
9,entropy,37,52,0.779416556,0.016824307,7.86499691
13,entropy,16,92,0.779933276,0.008911197,13.7839992
4,entropy,19,92,0.772272396,0.012425667,9.320999384
13,entropy,27,18,0.767159603,0.020132923,2.776996613
21,gini,23,77,0.777375088,0.010841197,7.429995775
5,entropy,5,68,0.77048603,0.00832562,5.036000967
6,gini,12,78,0.779420791,0.006247481,4.23200345
2,gini,38,95,0.592039383,0.007769747,4.28399682
2,entropy,32,23,0.588466651,0.010171496,2.027003527
19,entropy,30,123,0.78120618,0.012244043,23.44099784
14,gini,19,151,0.776609456,0.014334389,11.4909997
6,entropy,35,136,0.782225285,0.015172469,14.86200333
None,entropy,23,177,0.79345792,0.014954896,21.28200054
8,entropy,27,51,0.782481038,0.016043704,5.774000883
5,gini,38,64,0.769716162,0.012875897,3.575996876
4,gini,29,38,0.769716488,0.012246569,2.3489995
2,gini,12,115,0.62113926,0.005449103,4.538002014
1,gini,36,136,0.463365001,0.008476437,7.019000292
13,entropy,39,24,0.772012732,0.011951118,3.646001101
7,entropy,8,62,0.77584806,0.008196647,5.555000067
15,entropy,35,121,0.779166992,0.012823312,19.47899747
10,entropy,7,68,0.773803985,0.009024845,7.691999674
12,entropy,13,15,0.769463341,0.013577873,2.384996891
21,gini,9,198,0.772781296,0.014785895,15.02699685
22,entropy,35,103,0.778400709,0.012111462,21.13000274
16,entropy,19,184,0.779671332,0.014218898,36.62299991
16,entropy,31,193,0.777376065,0.01140292,36.02099991
22,entropy,31,19,0.764356087,0.013991624,3.822996616
23,entropy,23,141,0.776868468,0.013796582,27.88199997
15,entropy,30,64,0.777121289,0.011786068,10.40700269
14,entropy,12,138,0.78095401,0.008192696,20.83599901
23,gini,6,24,0.756699442,0.011613368,1.542997837
21,gini,16,77,0.778911565,0.007568265,7.776996613
13,gini,5,167,0.765381057,0.007860971,7.60199666
15,entropy,38,32,0.774311583,0.01248113,4.892999411
23,gini,27,198,0.780186097,0.009658166,18.59200025
16,gini,21,165,0.775847082,0.011289385,15.10599971
22,gini,16,91,0.776864232,0.013940019,8.703999519
5,gini,7,65,0.777120963,0.013466558,2.84600234
6,entropy,25,129,0.781716058,0.012345061,13.48400331
10,gini,35,131,0.780696302,0.012645742,9.635995626
17,entropy,38,23,0.766655264,0.01003038,4.721000195
12,entropy,14,126,0.783759807,0.011549536,18.39800239
14,gini,17,182,0.780439245,0.011506837,13.71299767
17,entropy,18,111,0.777378346,0.013407847,20.727
16,gini,19,15,0.765122371,0.010700582,1.480999708
12,gini,35,16,0.769976477,0.009973825,1.286999702
20,gini,19,139,0.774825697,0.01106078,12.92799926
2,gini,32,150,0.597655537,0.00842962,7.341998339
13,gini,16,86,0.779929692,0.011894603,6.525996208
16,gini,32,178,0.781716384,0.018906519,16.32599998
6,entropy,16,82,0.7809501,0.008832584,8.452999592
8,gini,34,84,0.780953033,0.010487658,4.673999786
22,gini,32,21,0.772016642,0.018963074,2.061001301
23,entropy,31,145,0.774057458,0.012183624,28.52500033
22,entropy,31,146,0.774058436,0.007408772,28.50900006
5,entropy,30,177,0.776610433,0.014834305,18.22300363
11,gini,6,10,0.758739281,0.015202112,0.578999758
13,gini,12,98,0.780440874,0.010651751,6.990000725
11,gini,14,196,0.787076459,0.016298779,14.1359992
16,gini,8,149,0.7727826,0.009744836,10.86799717
6,gini,6,46,0.773035747,0.011741972,1.904003859
17,entropy,33,80,0.780952381,0.007914441,15.00300169
12,gini,23,36,0.770989392,0.019210632,2.773999214
18,gini,25,188,0.777122267,0.018525995,17.54400229
21,gini,38,123,0.778655485,0.014402568,11.62900019
20,entropy,31,161,0.775078518,0.012769521,33.38499975
21,gini,8,93,0.769721049,0.013111874,7.579001904
12,gini,9,81,0.779675568,0.012462495,5.100998163
6,entropy,7,24,0.777122267,0.006129327,2.04599905
1,entropy,28,22,0.470769802,0.008165964,2.065000057
4,entropy,32,30,0.761292582,0.017251352,3.068000078
2,entropy,30,77,0.59024813,0.008707656,6.296001196
12,gini,30,117,0.781462259,0.010630012,9.46600008
23,entropy,9,188,0.770487984,0.008953808,33.4239974
11,entropy,5,197,0.770741783,0.011788219,17.99300218
9,entropy,31,121,0.781458675,0.018006521,18.4829998
10,entropy,30,31,0.777375088,0.015950014,4.538002729
2,gini,6,131,0.628544387,0.011622861,3.950002909
1,gini,27,93,0.465151693,0.007796676,4.726000547
1,gini,10,154,0.538168543,0.01346806,5.792000055
10,entropy,37,184,0.784012302,0.016205632,26.35399604
2,gini,17,77,0.599186475,0.007515191,3.451001167
21,gini,12,140,0.771504809,0.009973817,12.51599979
3,gini,13,70,0.643350731,0.006716994,3.204000473
19,gini,17,191,0.779165689,0.009667107,17.60299969
21,gini,22,33,0.768697709,0.01136789,3.169002295
17,entropy,38,17,0.760270871,0.01252524,3.302001238
3,entropy,5,15,0.65814893,0.015201071,0.718999386
3,entropy,13,19,0.637221114,0.004013315,1.391996622
4,gini,27,71,0.770740154,0.015819897,3.925003529
9,entropy,38,30,0.776866513,0.011435601,4.363996983
1,entropy,22,111,0.466173404,0.004827094,9.782999516
18,gini,32,85,0.778654182,0.012332007,7.929004192
18,gini,22,59,0.776101533,0.013658504,5.494000435
6,gini,34,30,0.76869608,0.009188536,1.916996717
1,gini,27,83,0.46693871,0.006800141,4.330000162
11,gini,8,165,0.780954336,0.011092211,10.68799973
8,gini,35,175,0.782995152,0.009034306,9.736999989
22,entropy,39,165,0.7776341,0.007852163,32.41299939
9,entropy,30,12,0.767671762,0.015820697,1.777997494
6,entropy,38,154,0.776609782,0.014377519,16.14399505
9,gini,38,107,0.777886921,0.010942445,7.719996452
7,entropy,20,184,0.780185772,0.012277482,19.30099654
16,gini,10,106,0.776865535,0.01515103,8.580997229
3,gini,6,135,0.668872664,0.014243536,4.08899951
None,gini,5,20,0.77609632,0.018473164,0.929000139
17,entropy,11,68,0.775592306,0.011925324,12.23499751
14,gini,24,74,0.775587419,0.011824408,6.110001326
2,gini,33,37,0.596630894,0.005758856,1.713002443
4,entropy,10,21,0.774566359,0.012363491,2.083997011
2,gini,36,98,0.600207535,0.007628148,4.543997526
16,entropy,35,160,0.780694998,0.013488379,29.82600021
10,gini,34,30,0.770736896,0.013977366,2.505000114
5,gini,5,188,0.76869608,0.013320204,7.763998508
5,entropy,29,189,0.773035747,0.013326509,20.30499601
20,entropy,24,196,0.775589699,0.009619109,37.53700042
17,gini,28,36,0.767166445,0.010401175,3.347999811
5,gini,15,124,0.777122592,0.01107548,6.770996094
14,entropy,26,88,0.782737769,0.013064061,13.27000046
11,entropy,9,34,0.771507415,0.01088394,4.417002201
23,gini,32,49,0.772529127,0.009647735,4.715000153
6,gini,17,125,0.780952381,0.012053129,6.911999941
6,gini,22,15,0.761039109,0.007447878,0.922003031
16,entropy,24,42,0.778907655,0.013000375,8.628995657
6,gini,7,62,0.769714859,0.012591673,2.732997417
6,entropy,25,99,0.779421117,0.008015688,10.88499928
12,entropy,24,41,0.776607501,0.0138607,6.085002661
15,gini,24,122,0.781463237,0.015071246,9.358999491
12,gini,39,42,0.783499818,0.019766771,3.517002106
5,gini,14,106,0.777120963,0.012145292,5.757003307
14,gini,7,85,0.764868246,0.007191481,4.707996607
18,gini,21,49,0.776356635,0.009385218,4.594000578
5,gini,21,90,0.775333294,0.012458869,5.04699707
15,entropy,28,60,0.776863581,0.012445089,9.174000502
14,gini,18,177,0.779420791,0.007170353,13.25199914
12,gini,12,10,0.762828081,0.018386517,0.780000687
18,gini,11,172,0.778399406,0.011617923,16.35499907
1,gini,33,74,0.463365001,0.008476437,3.873000622
14,entropy,12,131,0.785036294,0.009810772,19.05500364
19,gini,15,123,0.780185772,0.012693789,11.4690032
14,entropy,37,63,0.782226588,0.012699391,9.885003328
11,gini,5,199,0.770231253,0.011405274,9.000999928
8,gini,10,131,0.780184468,0.009561058,6.596003294
20,gini,26,96,0.772270767,0.00952445,8.991997957
2,entropy,7,129,0.629820223,0.010120488,6.673999071
14,gini,23,141,0.778655485,0.008096256,10.7130003
4,entropy,27,90,0.772011755,0.016219204,9.2099998
18,entropy,20,40,0.767163513,0.01224997,7.701003075
18,gini,32,53,0.776868142,0.01022825,5.000999689
7,entropy,34,83,0.781203899,0.013207056,9.465999603
14,entropy,26,129,0.785035317,0.014421403,19.62299752
13,gini,36,32,0.775846105,0.010001386,2.443999529
None,entropy,19,181,0.792181106,0.016492288,21.72299957
5,gini,34,20,0.768948576,0.012815629,1.195996761
13,entropy,25,174,0.784777608,0.013861009,25.97899961
18,gini,38,86,0.775594586,0.007065597,8.008002281
22,gini,27,103,0.772526194,0.012577655,9.785999537
14,entropy,15,46,0.78146063,0.011570164,6.880996227
20,entropy,26,128,0.777121941,0.010108077,24.59900284
5,gini,15,181,0.77431256,0.01274445,10.47000003
8,entropy,32,63,0.780440222,0.012361246,6.722996712
21,gini,23,181,0.776355657,0.01411471,17.04300332
14,gini,12,175,0.777889202,0.008632263,13.53699923
13,entropy,28,41,0.782483971,0.007586097,6.111003399
5,entropy,15,132,0.77635468,0.012040512,13.26899695
3,entropy,26,163,0.640796127,0.011675121,12.09499979
21,gini,25,183,0.776358589,0.011272321,17.13899684
16,entropy,23,167,0.778908307,0.012762135,30.81099963
21,entropy,14,137,0.780693695,0.012614066,28.94099689
4,gini,8,141,0.776355331,0.012641425,6.443000078
21,gini,11,106,0.775337204,0.010233488,9.008999825
12,gini,19,199,0.78273614,0.017292214,14.6469965
13,entropy,28,171,0.784015886,0.009379645,26.91799688
10,entropy,34,137,0.782735489,0.017267345,19.66200256
14,entropy,34,81,0.778652553,0.013155817,12.197999
16,gini,24,193,0.780696302,0.013825525,17.62799764
13,gini,20,64,0.778652227,0.009815504,4.80300355
16,entropy,35,159,0.780184143,0.016510294,29.96000266
5,entropy,38,164,0.777120638,0.012018148,17.92399788
18,gini,38,21,0.767676649,0.008652766,2.00500226
5,gini,6,20,0.764097401,0.012863694,0.87399745
10,entropy,23,26,0.780692392,0.014050994,4.171996117
9,gini,5,157,0.763333073,0.01484112,7.106999636
17,gini,22,61,0.775590351,0.013051627,5.661000013
19,entropy,29,86,0.774567011,0.013846908,16.36100006
6,entropy,39,17,0.773292478,0.008578581,2.03000021
20,entropy,19,30,0.766143756,0.008844741,5.911999464
2,entropy,33,56,0.598929744,0.004899579,4.362000704
21,entropy,7,68,0.769974522,0.011214393,10.10400319
12,gini,38,187,0.784523484,0.012987756,13.95300007
19,gini,7,163,0.767932403,0.009056122,10.91099977
22,gini,35,161,0.774569617,0.010959495,15.87300253
22,gini,33,115,0.776100555,0.010856782,10.93299913
10,entropy,26,58,0.778393541,0.018191532,8.572999954
9,entropy,5,190,0.762570047,0.013633957,17.07000017
17,gini,26,83,0.774822439,0.014685632,7.695996761
None,entropy,25,29,0.781203573,0.013430601,3.917997122
23,gini,27,63,0.776612062,0.006694045,5.992000103
22,gini,18,42,0.768696406,0.016715941,3.977000713
17,entropy,35,175,0.781461608,0.012758514,33.67500353
19,entropy,33,134,0.77839908,0.010471411,25.84199643
10,gini,14,41,0.777121941,0.011661475,3.017003059
20,entropy,21,81,0.775075912,0.012970783,16.82500339
1,gini,6,183,0.558082467,0.006615824,5.483000278
22,gini,13,32,0.776868142,0.01016598,2.947003841
20,entropy,13,26,0.766908411,0.01346069,5.030002832
13,gini,14,141,0.774311909,0.012076516,10.30900335
3,entropy,19,124,0.638749772,0.010520037,9.09000349
19,entropy,8,57,0.768954766,0.00482219,9.004998446
8,entropy,14,55,0.779928715,0.015006636,5.761000156
23,entropy,32,164,0.778651901,0.014660447,32.63399816
22,entropy,30,195,0.779928389,0.010369181,38.27699971
22,gini,25,119,0.772526194,0.012292428,12.19700313
14,gini,28,44,0.776356309,0.011021691,3.391996384
7,entropy,13,37,0.771760888,0.014604298,4.199999332
12,entropy,7,102,0.776355331,0.015110795,11.61799717
13,entropy,28,44,0.77125101,0.013580698,6.567002296
19,gini,32,92,0.778397125,0.011347486,8.609999418
12,entropy,31,72,0.781714103,0.015598381,10.59399724
12,gini,27,19,0.765883441,0.018732908,1.568000555
14,entropy,14,76,0.783247648,0.011023945,11.26499867
6,entropy,6,120,0.77048603,0.011167049,8.910000086
16,entropy,23,166,0.780184468,0.012720854,33.01499891
19,entropy,8,163,0.76946497,0.010069274,25.62399983
9,entropy,35,152,0.779670681,0.018502868,21.55699968
12,entropy,30,118,0.783246345,0.017750891,17.49900031
17,gini,39,115,0.77839908,0.013607099,11.53000283
13,gini,32,161,0.783757526,0.011334555,12.13900304
11,entropy,25,176,0.784780215,0.0157137,25.71199727
20,entropy,29,113,0.777376391,0.011428997,23.03499603
19,gini,5,48,0.753892994,0.013491113,2.678996086
5,gini,7,48,0.770990695,0.013810833,2.098002434
19,entropy,24,27,0.766400487,0.010791357,5.241999626
10,gini,32,79,0.777118683,0.013239952,6.239999533
11,entropy,13,177,0.787841765,0.016623136,25.38300276
8,entropy,38,147,0.782736792,0.011491064,16.08300066
None,gini,21,144,0.791673183,0.014791315,10.21199965
23,entropy,32,65,0.78400937,0.017760224,13.06100392
None,gini,9,57,0.791929262,0.016555968,3.4739995
13,gini,20,53,0.777887898,0.010527688,3.955003262
9,gini,33,183,0.778398103,0.016059299,13.18399787
9,entropy,21,117,0.780182188,0.015180455,17.9260025
23,entropy,30,174,0.779418837,0.012916282,34.21800113
1,entropy,35,188,0.463365001,0.008476437,16.96399808
14,gini,39,21,0.76716221,0.013438548,1.644002676
12,entropy,20,97,0.781972138,0.011777771,15.30900383
4,entropy,39,27,0.76461347,0.016260977,3.102000237
7,gini,35,127,0.775077215,0.012535856,7.186996698
15,entropy,12,199,0.775334597,0.010721597,30.07099652
10,entropy,6,123,0.774058436,0.012431116,13.52800035
1,gini,25,15,0.471022624,0.012747829,0.934003592
13,gini,21,199,0.779673613,0.010483131,14.85200357
5,entropy,5,136,0.766142779,0.014608357,8.938001633
2,entropy,19,54,0.597649347,0.007161849,4.211003304
11,entropy,18,83,0.783242435,0.018615002,12.05399919
8,entropy,28,116,0.776611411,0.011276151,13.03499985
8,entropy,38,17,0.769714208,0.019380842,1.870999813
11,gini,26,14,0.773293455,0.011188218,1.115004301
10,gini,29,64,0.779930344,0.010515783,5.180003881
17,gini,17,70,0.77431647,0.01332677,6.592002869
18,entropy,29,128,0.7809501,0.013056054,24.40399957
2,entropy,17,185,0.601992272,0.006361572,13.93399715
15,gini,15,69,0.780190007,0.013923299,5.095999479
21,entropy,16,23,0.771254268,0.015067226,4.915001392
19,entropy,19,83,0.778142675,0.017679727,15.81999946
7,entropy,6,62,0.769459757,0.015865159,4.643998384
21,gini,15,188,0.779930344,0.012362721,17.2679975
8,entropy,33,194,0.78222724,0.011334354,20.3900001
4,entropy,31,138,0.769718117,0.014615026,13.96399713
8,entropy,30,177,0.7837572,0.014893613,18.86699963
17,entropy,17,40,0.775081124,0.013918599,7.82100296
6,gini,17,118,0.783248951,0.008335997,6.650997162
13,gini,29,92,0.777885944,0.010229044,6.880998373
7,gini,14,89,0.782226262,0.012756544,4.898001432
23,entropy,5,164,0.755171762,0.00948121,19.61799693
23,gini,25,147,0.773804963,0.012088544,13.94299746
13,entropy,35,193,0.782991568,0.015005794,28.49199986
12,entropy,8,166,0.779931321,0.008921781,20.26800323
10,gini,9,62,0.776356309,0.012898676,3.867003202
9,gini,22,83,0.773545951,0.015099037,6.395003319
15,entropy,11,83,0.779421117,0.013154203,12.197999
14,entropy,23,111,0.782226262,0.01079651,16.57799959
14,entropy,34,97,0.781971486,0.015992643,15.62500024
9,gini,27,163,0.776097949,0.015115128,11.99900007
21,entropy,31,33,0.771503506,0.01472226,6.527000189
None,gini,28,116,0.79601285,0.018725218,8.270000696
13,gini,32,87,0.775588396,0.012935395,6.597996235
19,gini,38,21,0.768950205,0.014706266,2.028998375
16,gini,39,66,0.774567337,0.015184637,6.140004158
21,gini,38,107,0.776866839,0.006682556,10.75099945
22,gini,37,137,0.774824068,0.011668208,13.08799863
16,entropy,33,181,0.780186097,0.01326573,36.77099967
8,gini,39,99,0.778399732,0.009546841,5.606996298
18,entropy,27,81,0.783758503,0.01193012,15.55799937
2,entropy,38,47,0.592546329,0.004499201,3.700999498
13,gini,23,26,0.76920889,0.019420118,2.029999256
None,gini,24,72,0.790905596,0.016895657,5.094996452
10,entropy,33,11,0.766908411,0.008198406,1.684003353
16,entropy,29,195,0.780183165,0.014462499,36.51400113
23,entropy,18,94,0.774568966,0.013667751,18.61700201
15,gini,13,17,0.767167097,0.011634696,1.323002577
1,gini,33,196,0.463365001,0.008476437,9.932000637
12,entropy,27,125,0.782993197,0.016072945,19.49100232
1,entropy,26,40,0.466939362,0.010587303,3.959001064
6,gini,5,118,0.770228647,0.010383322,4.754000425
17,entropy,27,141,0.777633122,0.011757522,26.54900074
16,entropy,29,55,0.78146063,0.016466926,10.44500017
19,entropy,25,74,0.776607501,0.016891484,15.11500382
17,entropy,29,92,0.780185772,0.016171289,17.42999673
5,gini,19,189,0.773546277,0.012937084,10.44700336
2,entropy,6,77,0.63263221,0.009040513,3.784000635
9,gini,27,190,0.78043957,0.012052961,13.62499928
16,entropy,10,180,0.779676871,0.01134854,31.35899663
19,gini,27,38,0.769206936,0.010472254,3.591996908
1,entropy,25,84,0.463875205,0.007838333,8.162002325
17,entropy,8,39,0.771507415,0.012811343,6.192004442
17,entropy,39,156,0.783249277,0.012744475,29.6519959
18,gini,17,86,0.781208135,0.01135077,8.009999752
4,gini,10,80,0.77558579,0.015726029,3.979999065
20,entropy,11,150,0.77508145,0.004523691,27.29800129
18,entropy,9,126,0.775081124,0.011319642,22.78199935
17,entropy,31,80,0.778141046,0.016600745,16.34100008
16,entropy,18,89,0.778141697,0.016862758,16.70099902
18,gini,25,54,0.775586441,0.013703158,5.099996328
23,gini,37,160,0.77686749,0.013087096,15.01299858
21,entropy,5,74,0.755681315,0.006349058,8.705002546
1,entropy,38,59,0.462599043,0.00908943,5.692995787
21,gini,39,163,0.77712357,0.008795149,15.78399968
8,entropy,7,193,0.772016642,0.010637547,15.83899879
23,entropy,12,154,0.778398754,0.012699162,29.20700026
6,gini,20,183,0.77993067,0.007378706,10.1500001
2,gini,24,134,0.597653908,0.009349461,6.430002928
19,entropy,30,108,0.776864884,0.013621348,21.0910027
16,gini,8,122,0.774059739,0.016224009,9.380997419
16,entropy,7,191,0.773038027,0.009451168,27.70500064
7,entropy,18,14,0.766652657,0.013724967,1.542997122
14,gini,13,92,0.774569291,0.01262596,7.279996872
1,entropy,33,79,0.463620429,0.008947681,7.262999773
15,entropy,27,135,0.781714755,0.011268395,20.63300228
8,gini,25,13,0.760014791,0.016000218,0.810999632
6,gini,34,195,0.778399406,0.010863372,10.671
16,gini,16,164,0.780440874,0.011275016,14.82499719
23,gini,15,59,0.774062671,0.012741013,5.530000925
8,entropy,19,55,0.779418511,0.010659127,5.909999132
5,gini,13,69,0.769714859,0.014866938,3.782003403
10,entropy,37,40,0.776608804,0.01529309,6.354996443
18,entropy,5,52,0.757468658,0.013750501,6.088997126
5,gini,37,193,0.774057784,0.014564902,10.54799676
18,entropy,25,119,0.780694673,0.012824703,24.49399757
19,entropy,8,123,0.770227018,0.013521536,19.67900014
15,gini,38,53,0.78018121,0.015576459,4.085000038
10,entropy,19,145,0.780948146,0.016637169,20.88599992
15,entropy,14,130,0.777375414,0.015737013,19.36099887
11,entropy,34,104,0.786055725,0.01824394,15.06299949
17,gini,23,108,0.782993849,0.016543336,10.03599668
1,entropy,23,64,0.46821585,0.005813768,5.737999201
5,gini,31,121,0.772779342,0.012429211,6.721997976
1,entropy,27,149,0.463620103,0.008442659,13.41299677
22,gini,33,157,0.772269463,0.016659113,16.05099845
7,entropy,31,125,0.780438919,0.014310196,13.17400026
None,entropy,37,167,0.792947064,0.017508977,20.33500051
18,gini,22,126,0.781463237,0.01094305,11.82600117
21,gini,28,10,0.748780202,0.017896464,1.031000376
11,gini,18,54,0.786313108,0.011621958,4.002999783
9,gini,17,69,0.78043957,0.014299383,4.987999678
None,gini,22,31,0.788606745,0.015840816,2.28399992
20,gini,10,128,0.770995582,0.01065921,10.60200262
23,entropy,16,17,0.771254268,0.01366334,3.419003487
16,gini,36,150,0.779416882,0.016920825,13.90600252
8,entropy,24,69,0.784012628,0.014027359,7.372997284
12,gini,18,50,0.776864232,0.020642832,4.060999393
6,entropy,6,81,0.76946106,0.009962221,6.491996527
5,gini,30,115,0.774058436,0.011892955,6.92399931
2,entropy,29,120,0.596633826,0.011507475,10.08300042
11,entropy,27,90,0.786820705,0.016533883,14.13100028
10,gini,8,82,0.776098926,0.012245063,4.788999557
11,gini,28,40,0.777887573,0.014101361,2.990002871
8,entropy,28,87,0.782226914,0.012412125,9.233000994
6,entropy,10,95,0.780696627,0.012217894,9.18300271
19,entropy,31,155,0.778906678,0.014509537,30.91000295
None,gini,32,117,0.791417755,0.015652844,8.341003418
4,entropy,9,140,0.772779016,0.012897661,12.45000005
None,gini,7,18,0.783245041,0.018087782,1.078996658
17,entropy,25,64,0.783507963,0.009993976,12.59999919
4,entropy,10,46,0.775078192,0.014291006,4.38199687
4,gini,38,158,0.770996234,0.010762512,8.542002439
20,gini,5,130,0.756193474,0.015593241,7.754003763
3,entropy,21,194,0.643605182,0.005646302,15.18500376
5,gini,21,198,0.773802356,0.014772487,10.71199989
20,gini,23,38,0.774311909,0.01474456,3.960999489
23,gini,8,44,0.771253291,0.010565323,3.231998682
13,gini,10,80,0.77610251,0.013324297,5.36999917
4,entropy,25,66,0.771503831,0.014623639,6.790996075
1,gini,28,115,0.465151041,0.008325315,5.951999426
6,gini,10,64,0.776103813,0.00747326,3.319000483
None,entropy,27,146,0.795498736,0.017760115,17.47799659
15,gini,35,98,0.781461608,0.010204435,8.15699935
11,gini,6,93,0.771760237,0.01331066,4.673997641
11,entropy,10,115,0.786312456,0.011584549,15.60699964
10,entropy,9,174,0.781971486,0.014513164,22.28799748
3,entropy,28,28,0.631861691,0.011059497,2.409002304
7,gini,21,61,0.77941623,0.014879815,3.487999678
7,gini,22,137,0.778651901,0.009954641,7.758997917
16,gini,5,166,0.763082206,0.009233754,8.887996674
11,gini,18,17,0.772778038,0.019225935,1.481003284
3,entropy,31,64,0.636201032,0.011482234,4.785000086
7,gini,14,189,0.778652879,0.011870846,10.33400059
10,entropy,10,175,0.784269685,0.014223684,23.33799911
20,entropy,28,132,0.775844476,0.014448585,25.44299984
8,entropy,25,190,0.782991242,0.013765007,20.24599719
10,gini,24,113,0.779926108,0.015346919,8.253000021
22,entropy,30,86,0.779168296,0.007847048,16.9369998
3,gini,21,50,0.632371569,0.007091443,2.259999514
2,gini,21,187,0.599189408,0.010587999,8.34100008
3,entropy,33,181,0.638494996,0.007469228,13.48699975
17,gini,37,145,0.780698256,0.011735343,13.40300083
5,gini,28,143,0.773800727,0.011564513,7.986999512
1,gini,30,100,0.463620429,0.008225858,5.082000017
1,gini,7,144,0.553488349,0.009397119,4.645002365
16,gini,30,96,0.780951078,0.013700313,9.058997631
16,entropy,27,117,0.776353051,0.015603795,21.99200034
2,entropy,32,13,0.583104295,0.014289175,1.092000484
23,entropy,5,151,0.754914705,0.007520297,17.49900031
15,entropy,13,164,0.778912216,0.011020472,24.20799971
15,entropy,24,147,0.778396799,0.012706814,22.39999676
8,gini,26,131,0.782482016,0.009046146,8.17399621
15,gini,28,49,0.774826674,0.014664367,4.196996689
6,gini,31,113,0.778907981,0.010060403,6.917998314
13,gini,12,32,0.77482081,0.012406172,2.314002991
13,gini,6,104,0.769974848,0.008144463,5.200996876
15,gini,13,78,0.777378998,0.010005047,5.784003019
4,gini,29,103,0.771761214,0.008892429,5.640999556
1,entropy,24,95,0.46668426,0.007055022,8.593999624
14,entropy,8,10,0.762571676,0.009591952,1.307999849
21,entropy,36,77,0.778654508,0.014893376,14.88199544
11,entropy,37,112,0.785800949,0.012896189,16.49800062
